,,,,,,,,,,,,Pitch,Rhythm,Stress,Emphasis,Tempo,Volume,Censorship,Spelling,Alternant,Differentiator,Alphahaptics,Alphakinesics,Formatting,Tactile_Emoticon,Bodily_Emoticon,Nonbodily_Emoticon,Tactile_Emoji,Bodily_Emoji,Nonbodily_Emoji,Emoji_Count,Emoji_Index,Emoticon_Index,TPL_Index
1564,2019-07-02 20:54:05,"Hey @British_Airways, you ready for today's SOCCER match? 😝⚽️#USAvENG\n\n(📸: @aviatorlondon1) https://t.co/mOKEsDBBoE",779,26,58,116,americanair,1651186,105213,0.5,0.2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,1,1,2.0,2.0,0,4.0
1565,2019-07-01 17:08:20,"Who do YOU Stand Up for? This July, donate to add your loved one’s name to our official @SU2C plane. Learn more at https://t.co/5ct9TjFUtM! https://t.co/aLuX10JSUL",298,25,103,42,americanair,1651186,105213,0.65,0.6625,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0,2.0
1566,2019-06-28 22:45:04,Our all-LGBTQ flight crew touched down at LGA today to celebrate #WorldPride in NYC! #ClearedForLove #Pride \nhttps://t.co/gizJj4Hrk1,2912,145,678,360,americanair,1651186,105213,0.2888888888888889,-0.19444444444444448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
1567,2019-06-28 00:50:24,Game on! Flying with us tomorrow? Tune in to @sport24live or @FOXTV on board to watch USA vs. France! 🇺🇸⚽️🇫🇷\n \nSee what live TV channels are available on your next flight: https://t.co/pScJ5FEthP https://t.co/T1ID04ivBe,94,4,22,7,americanair,1651186,105213,0.325,-0.022159090909090906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,2,2.0,2.0,0,2.0
1568,2019-06-27 15:42:43,"Who do YOU Stand Up for? This July, donate to add your loved one’s name to our official @SU2C plane. Learn more at https://t.co/5ct9TjFUtM!",405,40,50,60,americanair,1651186,105213,0.65,0.6625,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,1.0
1569,2019-06-27 15:42:24,"Who do YOU Stand Up for? This July, donate to add your loved one’s name to our official @SU2C plane. Learn more at https://t.co/5ct9TjFUtM!",372,34,91,35,americanair,1651186,105213,0.65,0.6625,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,1.0
1570,2019-06-27 15:41:52,"Who do YOU Stand Up for? This July, donate to add your loved one’s name to our official @SU2C plane. Learn more at https://t.co/5ct9TjFUtM!",188,10,23,20,americanair,1651186,105213,0.65,0.6625,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,1.0
1571,2019-06-27 00:31:15,New routes from New York! 🗽✈️\nhttps://t.co/dfnyocGz69,52,2,8,4,americanair,1651186,105213,0.45454545454545453,0.15340909090909088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1,1.0,1.0,0,1.0
1572,2019-06-25 17:08:03,"Travelers,\nI’d like to inform you that I’ll be retiring Sept. 4. It's time for me to fly to my new home in the desert. I’ll miss being a part of the #AATeam, but the memories we've made will last a lifetime.\n– Mad Dog \n#MD80 #Super80Sendoff\nhttps://t.co/DrBV4wUCOj",1761,202,208,451,americanair,1651218,105214,0.6053030303030302,0.0778409090909091,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0.0,0.0,0.0,0.0,0.0,0,4.0
1573,2019-06-21 17:48:03,Felt cute. Might delete later. #NationalSelfieDay #PacificSouthwestAirlines #HeritageAircraft https://t.co/VIFKKHdLqH,457,15,79,56,americanair,1651218,105214,0.5,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
1574,2019-06-19 23:29:04,"What has a single aisle and can fly more than 4,700 nautical miles nonstop? The @Airbus A321XLR! We’ve got 50 headed our way.\nhttps://t.co/Eo6YOSSBGh",108,8,57,20,americanair,1651218,105214,0.5380952380952381,0.4511904761904762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
1575,2019-06-19 18:07:43,"A person's a person, no matter how small.\nWe're grateful for our #AATeam who steps up to do it all!\nhttps://t.co/WtYwQc3FBv",126,1,23,8,americanair,1651218,105214,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
1576,2019-06-16 16:00:44,"Like father, like son! #HappyFathersDay\nhttps://t.co/Xq81dkkyvS",136,1,35,14,americanair,1651218,105214,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
1577,2019-06-15 18:23:05,"Honored to partner with @ABFF and support black filmmakers in the industry for the last 20 years.\n\nCheck our IG story to see what @LilRel4, @marsaimartin, @jacoblatimore, @DamarisLewis and @DamsonIdris had to say at our Hot In Hollywood panel! 🔥🎥 https://t.co/E4P490swdc https://t.co/6zkh3l71QV",594,3,29,108,americanair,1651218,105214,0.45,0.04861111111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,2,2.0,2.0,0,2.0
1578,2019-06-09 16:30:32,Our pilots sure know how to draw attention! We partnered with #Summit21 this past week to help ensure women and girls everywhere reach their highest potential.  #WomenWithoutLimits #AATeam https://t.co/xCmkLcCEyF,183,5,92,21,americanair,1651218,105214,0.7129629629629629,0.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
1579,2019-06-06 16:30:06,"Today, we salute the Greatest Generation. We are eternally grateful for the service and sacrifice of our D-Day heroes 75 years ago. #DDay75 #AAHeroes\nhttps://t.co/ILyk9XHLOU",195,4,32,28,americanair,1651218,105214,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
1580,2019-06-05 22:31:21,Where is love taking you this #PrideMonth? Show us using #ClearedForLove! https://t.co/sdE7aXdaFP,166,9,59,36,americanair,1651218,105214,0.6,0.625,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0,2.0
1581,2019-06-04 00:24:03,“The joint business will also create additional jobs at our respective companies and in the industries we serve. We thank @SecElaineChao and the @USDOT for their consideration and look forward to final approval in the coming weeks.”\n- CEO Doug Parker https://t.co/9XlDsNNoSS,259,10,48,53,americanair,1651218,105214,0.55,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
1582,2019-06-01 17:00:19,"“It was time to live my truth. At American, I knew I could.” – #AATeam Boeing 787 Capt. Vera Verbel shares her personal journey. #PrideMonth #ClearedForLove\nhttps://t.co/vmNlAJmvsY",255,8,41,38,americanair,1651186,105213,0.26666666666666666,0.04545454545454545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
1583,2019-05-31 16:16:03,"Today, we celebrate our world-class #FlightAttendants who fly alongside our 500,000+ daily customers!\nhttps://t.co/BYDLw8PDYB",288,12,54,81,americanair,1651186,105213,0.45,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
1584,2019-05-29 16:30:12,"Time flies when you’re having fun … on an Airbus! 🕰✈️\n \nHappy 50th anniversary to @Airbus! Today, with 423 in our fleet, we are the world’s largest operator. #Airbus50 https://t.co/HZ6dLTZMUe",749,11,52,114,americanair,1651186,105213,0.2,0.46875,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1,1.0,1.0,0,2.0
1585,2019-05-27 17:01:10,"On this #MemorialDay, we honor those who have sacrificed their lives in service to our nation, and those who guard where they rest. Thanks @USArmyOldGuard for what you do for our heroes @ArlingtonNatl. We’ve got you covered with air support. https://t.co/CEqjkGo4nT",226,3,21,40,americanair,1651186,105213,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
1586,2019-05-25 17:00:32,Cheers! 🍷We’ve got more #wine for the tasting! Take a sip of our new wine selections at our lounges starting in June. #NationalWineDay https://t.co/VHI0Gje4BG,95,4,24,11,americanair,1651186,105213,0.35151515151515156,0.2537878787878788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1,1.0,1.0,0,1.0
1587,2019-05-24 17:00:00,"Thank you to the aviation maintenance technicians on our #AATeam who make our world go ‘round, and get YOU around the world safely. #AMTDay",135,8,35,22,americanair,1651186,105213,0.45,0.15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,1.0
1588,2019-05-23 17:34:36,Headed to your favorite summer spot? ☀️🕶\n \nHere are travel tips from your favorite #TravelTot!,715,33,50,92,americanair,1651186,105213,1.0,0.5625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1,1.0,1.0,0,1.0
1589,2019-05-21 22:55:04,"Calling all athletes 🚴🏾‍♀️ and musicians 🎷: \n\nWhether a novice or pro, you can now travel with your sports or music equipment without paying extra oversize fees!\nhttps://t.co/MMQyN0V6kf",738,120,105,137,americanair,1651218,105214,0.1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0.0,0.0,1,1.0,1.0,0,4.0
1590,2019-05-21 16:29:16,"This #WorldDiversityDay, and every day, we celebrate different cultures and perspectives with our #AATeam and the communities we serve from all over the world. 🌎\n \nToday, take some time to value the uniqueness of the person next to you! https://t.co/usKVdksosF",87,4,17,20,americanair,1651218,105214,0.3,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1,1.0,1.0,0,1.0
1591,2019-05-20 20:38:12,"""The plans we're announcing today will allow for the continued growth of DFW and ensure the airport remains a premier gateway for American for many more years to come.""\n– CEO Doug Parker\nhttps://t.co/m7Q8us7vrw",229,11,58,42,americanair,1651218,105214,0.3333333333333333,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
1592,2019-05-14 17:49:04,The best of the best in travel. ✈️🏖\n\nVoting is now open for this year’s Celebrated Living magazine #PlatinumList2019 Awards! https://t.co/6dqgIomieR \n\nhttps://t.co/8kDhAYxbad,38,3,93,12,americanair,1651218,105214,0.4625,0.609375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1,1.0,1.0,0,1.0
1593,2019-05-12 21:00:12,"“I’m only as good as the people who support me.""\n- Susan Beyer, #AATeam Flight Attendant\n\nToday, we cheers to all the moms and their support systems! 🥂\nhttps://t.co/gS9QlZ9N4A",144,2,31,21,americanair,1651218,105214,0.8,0.4375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1,1.0,1.0,0,1.0
1594,2019-05-12 17:05:37,Sliding into #MothersDay like ...,325,8,28,42,americanair,1651218,105214,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
1595,2019-05-09 20:47:23,#ICYMI: Today is the last day of pre-sale before #HappinessBegins Tour tickets open to the general public! https://t.co/ws42fkHeVq \nhttps://t.co/DjNFqO23NK,27,0,9,6,americanair,1651186,105213,0.2833333333333333,0.012500000000000004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
1596,2019-05-08 22:07:04,"Not only does he curate our award-winning wine program, @BobbyStuckeyMS and his restaurant @FrascaFoodWine won a James Beard Award. Cheers! #jbfa #WineWednesday 🍾🥂 https://t.co/pK3WVM7aJv",69,1,13,4,americanair,1651186,105213,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,2,2.0,2.0,0,2.0
1597,2019-05-07 18:40:06,"Today, our #AATeam welcomed an #HonorFlight @Reagan_Airport for the 700th time. We're privileged to celebrate veterans visiting monuments built in their honor. Thanks for all you do, @HonorFlightNet. #MilitaryAppreciationMonth https://t.co/tqfQlQ1wv1",189,6,14,33,americanair,1651186,105213,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0.0,0.0,0.0,0.0,0.0,0,4.0
1598,2019-05-04 19:35:50,May the Fourth be with ... the 50 girls participating at our first #Girls4Tech hackathon this weekend in partnership with @MastercardNews! https://t.co/7N6axIXGJC,162,9,10,29,americanair,1651186,105213,0.16666666666666666,0.15625,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,1.0
1599,2019-05-03 00:26:00,Know where to go when in Chicago! 🍽👀🎨\nhttps://t.co/FEoVCThCcV,105,9,23,17,americanair,1651186,105213,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,2,3.0,3.0,0,3.0
1600,2019-05-01 21:27:17,"We’re celebrating #NationalSmallBusinessWeek with a special enrollment offer for new Business Extra members. Take it from @SkyLineSector5, joining #BusinessExtra is a no brainer.",216,5,19,20,americanair,1651186,105213,0.37532467532467534,0.1645021645021645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
1601,2019-04-30 22:03:34,We’re developing a generation of pilots as diverse as they are talented. Check out some highlights from the first year of our Cadet Academy! 👨🏾‍✈️\nhttps://t.co/ut5elEBdl0,96,4,33,14,americanair,1651186,105213,0.6166666666666667,0.50625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
1602,2019-04-29 17:11:07,"For 30 years, we’ve #LetGoodTakeFlight with @MakeAWish to help grant life-changing wishes for children with critical illnesses all over the world. \n\nThis #WorldWishDay, we celebrate the kids we’ve had the honor to fly, like Cayleigh. Donate miles today: https://t.co/YyBgKeVROb https://t.co/kocjKWJIq6",120,7,13,31,americanair,1651186,105213,0.8500000000000001,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
1603,2019-04-29 00:37:04,Need to escape the White Walkers? Head “south” nonstop to Dubrovnik this summer or to Madrid all year long!\n\nLoyal to the North? More routes to Ireland and Iceland are coming. Relive your favorite scenes on a dream “filmed-here” vacay across our network. https://t.co/rZn1O8tOMy https://t.co/v9Okjdemaa,209,13,18,49,americanair,1651186,105213,0.5,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
1604,2019-04-26 23:31:04,TGIF! Now you can stream @taylorswift13’s new song ME! featuring @brendonurie of @PanicAtTheDisco in flight with @AppleMusic.\n\nHead to our channel and listen on Today’s Hits playlist: https://t.co/c3mcEiWg8i https://t.co/gwsBUtME2e,126,3,17,28,americanair,1651186,105213,0.45454545454545453,0.17045454545454544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
1605,2019-04-26 18:39:03,"“AAdvantage is proud to win Best Elite Program for the Americas at the Freddies, and we’re thankful to all of our loyal members who voted for us.” \n— Bridget Blaise-Shamai, AAdvantage President and VP of Customer Loyalty and Insights \nhttps://t.co/L06Nj0jOxr",82,2,27,15,americanair,1651186,105213,0.6333333333333333,0.7333333333333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
1606,2019-04-24 18:29:32,"For the last five years, our #AATeam across the country has hosted mock travel experiences to help children with autism and their families know ... It's Cool to Fly American. #AutismAwarenessMonth https://t.co/qilexSWq6E https://t.co/mWIfmF9QMo",132,5,21,22,americanair,1651186,105213,0.4041666666666667,0.2875,0,0,0,0,1,0,0,0,0,0,0,0,5,0,0,0,0.0,0.0,0.0,0.0,0.0,0,6.0
1607,2019-04-24 00:37:28,Admire breathtaking views along the bay.,1145,13,53,114,americanair,1651186,105213,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
1608,2019-04-24 00:37:14,See incredible sights and attractions.,216,5,24,19,americanair,1651186,105213,0.9,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
1609,2019-04-24 00:37:00,Discover tasty brews at a local pub.,238,4,19,21,americanair,1651186,105213,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
1610,2019-04-24 00:36:44,Visit historic Irish landmarks.,1262,28,75,134,americanair,1651186,105213,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0,1.0
1611,2019-04-13 18:53:27,Watch every drive while you fly! 🏌🏽‍♂️⛳️\n\nSee who takes home the green jacket with live TV during your flight. 📺 https://t.co/49uLPw5cmV https://t.co/1eq3ZNmc5a,115,4,73,17,americanair,1651186,105213,0.5666666666666667,0.31212121212121213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1,1.0,1.0,0,1.0
1612,2019-04-11 16:00:26,It’s #NationalPetDay and we’re celebrating with our friends @RoverDotCom! 🐶🎉\n\nGoing on a trip? You can earn miles by giving your pets a vacation of their own! 😺💅🏽 https://t.co/0u7G2N5MZf https://t.co/y1S3VugYE9,73,3,20,15,americanair,1651186,105213,1.0,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,3,3.0,3.0,0,3.0
1613,2019-04-11 03:50:13,"The journey’s complete. Congrats on your historic career, @swish41! #ThankYouDirk https://t.co/gY1huIYTeD",1241,7,14,211,americanair,1651186,105213,0.2,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
1614,2019-04-09 01:26:04,"There may be a final tonight, but our #AATeam is number ☝🏽 after competing in yesterday’s Hoops for Heroes basketball tournament in Charlotte benefiting @VetBridgeHome! 🏀🏆 https://t.co/sgYwuv4jPg",93,2,18,14,americanair,1651186,105213,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,2,2.0,2.0,0,2.0
1615,2019-04-08 17:15:54,Visit the excavated heart of the city.,121,3,5,8,americanair,1651186,105213,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
1616,2019-04-08 17:15:40,See the largest amphitheater ever built.,724,12,32,79,americanair,1651186,105213,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
1617,2019-04-08 17:15:26,Discover the core of Vatican City.,2457,143,252,222,americanair,1651186,105213,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
1618,2019-04-07 16:00:49,99 bottles of beer on the wall? How about 1.4 million on the ground and in the air! 🍻\n\nHoppy #NationalBeerDay! 🍺 https://t.co/jiyvqt6ogt,317,14,57,50,americanair,1651186,105213,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,2,2.0,2.0,0,2.0
1619,2019-04-02 19:18:04,And away we go! #NeosFirst flight with friends from @PHXSkyHarbor to @MCO! 🛫 https://t.co/TKnXbqG4Q1,631,12,38,89,americanair,1651186,105213,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.0,0.0,1,1.0,1.0,0,3.0
1620,2019-03-28 22:37:49,"Our app covers all the bases, so you can catch the @Cubs wherever they play! ⚾️  https://t.co/IsK3t97nKf https://t.co/SGBKgDW8XL",111,6,28,20,americanair,1651186,105213,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
1621,2019-03-27 23:00:09,"Listen to our #AATeam discuss their unconventional path to the flight deck, the importance of having a support system and how to inspire the next generation of women aviators. 👩🏾‍✈️👩🏻‍✈️ #WomensHistoryMonth\nhttps://t.co/lEJVsKSkLU",46,1,14,12,americanair,1651218,105214,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
1622,2019-03-26 23:10:15,"With @AppleMusic, location doesn’t matter when you can listen to your favorite artists like @thegreatkhalid at 35,000 ft.\n\nAvailable on flights with @ViasatInc Wi-Fi. https://t.co/c3mcEiWg8i https://t.co/k5AqWu1olH",85,7,11,19,americanair,1651218,105214,1.0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
1623,2019-03-25 21:30:05,"On Saturday, we welcomed 26 #MedalOfHonor recipients aboard from @JFKairport to Washington, D.C.\n\nToday, we pay tribute to these #AAHeroes on #MedalOfHonorDay! https://t.co/aVkWySzZds",182,8,13,28,americanair,1651218,105214,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
1624,2019-03-15 07:30:00,Take flight with @AppleMusic. Get Apple Music and stream over 50 million songs for free inflight. Learn more at https://t.co/3Nt3osEULd,402,40,49,32,americanair,1651218,105214,0.65,0.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
1625,2019-03-15 07:30:00,Take flight with @AppleMusic. Get Apple Music and stream over 50 million songs for free inflight. Learn more at https://t.co/3Nt3osEULd,419,50,64,35,americanair,1651218,105214,0.65,0.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
1626,2019-03-14 22:34:18,Travel questions? We’ve got some answers for you here: https://t.co/tVUWIHmzyQ,121,13,109,53,americanair,1651186,105213,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0,1.0
1627,2019-03-13 21:52:03,Update on our @Boeing 737 MAX fleet:\nhttps://t.co/tVUWIHmzyQ,461,48,88,258,americanair,1651186,105213,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
1628,2019-03-08 20:59:06,"Visionary women supporting visionary women—that’s the kind of world we want to live in. \n\nToday, you can stream #IWD2019 playlists featuring empowering female musicians in flight for free through our @AppleMusic channel. https://t.co/zdOtabncEo #InternationalWomensDay https://t.co/s4Q1Az61of",92,2,61,17,americanair,1651186,105213,0.5233333333333333,0.2772727272727272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
1629,2019-03-08 14:20:36,"""Your wings already exist. All you have to do is fly.""\n— Unknown\n\nCelebrating #InternationalWomensDay with our #AATeam from all over the 🌎! https://t.co/Q17mgCAAFP",333,13,41,77,americanair,1651186,105213,0.9,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1,1.0,1.0,0,1.0
1630,2019-03-02 22:00:10,"THANK YOU, @halfaliveco! What an epic night! Our guests loved you. ❤️\nhttps://t.co/MGHxm2Goyb",64,0,14,6,americanair,1651186,105213,0.6000000000000001,0.4125,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,1.0
1631,2019-03-02 18:28:44,Thanks @Boeing! These planes are great and we love the new ones you’re making too! 💙✈️\nhttps://t.co/DilNcP8o0k,439,12,88,63,americanair,1651186,105213,0.5011363636363636,0.43011363636363636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1,1.0,1.0,0,1.0
1632,2019-03-02 00:27:05,"We’re proud to support women, like Sonia and Kristie, on their journeys by celebrating the contributions they make for us and the communities they serve every day. #WomensHistoryMonth\n\nhttps://t.co/4CerHeO3sS",73,3,15,19,americanair,1651186,105213,1.0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
1633,2019-03-01 20:50:03,Here's some #AATeam ❤️ we received this week! #EmployeeAppreciationDay\nhttps://t.co/F2CDy5a2Wu,83,2,20,7,americanair,1651186,105213,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
1634,2019-03-01 15:15:16,"Our #AATeam from around the world soars to new heights to care for customers and colleagues alike. Today and every day, we thank them for making millions of journeys possible! #EmployeeAppreciationDay https://t.co/MZdsnx8RL2",731,13,41,77,americanair,1651186,105213,0.7272727272727273,0.06818181818181818,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0.0,0.0,0.0,0.0,0.0,0,3.0
1635,2019-02-26 22:30:09,"“This is a woman who lived through Jim Crow laws, and all of a sudden, her grandson is a pilot.”\n\n— #AATeam Chief Pilot Charles Wheeler on his grandmother who paid for his private pilot training and encouraged him to never give up #BlackHistoryMonth\n\nhttps://t.co/qE8O8ohbKD",6929,48,102,1527,americanair,1651186,105213,0.4375,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
1636,2019-02-20 21:37:18,"Sweet summer, we're ready for you @CLTAirport! 😎☀️\nhttps://t.co/PVCitA0yC7",176,5,43,37,americanair,1651186,105213,0.575,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0.0,1.0,1.0,0,1.0
1637,2019-02-18 20:01:05,#BlackHistoryMonth continues as First Officer Beth Powell and retired First Officer Brenda Robinson discuss their passion for soaring above the clouds. 🛫☁️\nhttps://t.co/h9jDoKcGpi,120,4,7,27,americanair,1651186,105213,0.25555555555555554,0.16666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1,1.0,1.0,0,1.0
1638,2019-02-15 00:43:02,"◻️Yes\n◻️No\n☑️Absolutely, we will! 💕\nhttps://t.co/r3IIvBePGz",76,0,14,7,americanair,1651218,105214,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1,1.0,1.0,0,1.0
1639,2019-02-14 16:00:45,Sending you all love from our hubs this #ValentinesDay! https://t.co/ns6sDq3Ar2,550,9,34,86,americanair,1651218,105214,0.6,0.625,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0,1.0
1640,2019-02-13 22:57:30,"At age 51, Rosalind Miller enrolled in @SpelmanCollege, the country’s oldest private historically black liberal arts college for women.\n\nThanks to her son and appetite for learning, Rosalind graduated Magna Cum Laude. #BlackHistoryMonth #AATeam\nhttps://t.co/Nzy5oc2zat",3945,24,60,781,americanair,1651218,105214,0.4041666666666667,-0.08333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
1641,2019-02-09 16:00:11,We have some special cargo on board this weekend 💅🏽🏆\n\nWe're excited to fly Hollywood's A-listers from @flyLAXairport to @HeathrowAirport for @BAFTA tomorrow! #EEBAFTAs #BestInLAX https://t.co/gQ5owt9LMg,267,3,33,46,americanair,1651218,105214,0.7404761904761905,0.5773809523809524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1,1.0,1.0,0,1.0
